Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
ALS01;end;5.0;2.943920288775949;4.358898943540674;83.86497083606082
ALS02;end;4.08248290463863;3.696845502136472;3.7859388972001824;67.92397711166998
ALS03;end;3.7859388972001824;3.0;3.366501646120693;74.05853540724841
ALS04;end;3.366501646120693;3.1091263510296048;3.1091263510296048;58.066054340437724
ALS05;end;3.872983346207417;2.8284271247461903;3.4641016151377544;70.83549016324139
ALS06;end;3.696845502136472;3.696845502136472;3.696845502136472;64.76624635307088
ALS07;end;3.872983346207417;2.70801280154532;3.872983346207417;68.74590896918885
ALS08;end;4.08248290463863;3.3166247903554;3.696845502136472;71.26710321038733
ALS09;end;4.08248290463863;3.7416573867739413;4.08248290463863;81.20139571871081
ALS10;end;3.696845502136472;2.516611478423583;3.4641016151377544;69.81403870282824
ALS11;end;3.1091263510296048;2.70801280154532;2.70801280154532;56.90342696182718
ANT01;end;4.358898943540674;4.0;4.08248290463863;88.74119674649424
ANT02;end;4.08248290463863;4.242640687119285;2.6457513110645907;71.72168430816443
BFC01;end;3.696845502136472;2.70801280154532;2.70801280154532;41.23509831846328
BFC02;end;4.43471156521669;4.0;4.08248290463863;85.06664054336066
BFC03;end;4.08248290463863;3.559026084010437;2.160246899469287;77.31537147725973
BFC04;end;3.7859388972001824;4.08248290463863;4.08248290463863;79.80392638627919
BFC05;end;4.0;4.358898943540674;3.559026084010437;67.3622050312092
BFC06;end;4.08248290463863;3.696845502136472;4.08248290463863;75.21303078589507
BFC07;end;3.366501646120693;3.1091263510296048;3.1091263510296048;68.82344561751226
BFC08;end;3.366501646120693;2.70801280154532;3.1091263510296048;52.22068555658763
BFC09;end;4.0;4.0;4.0;73.90308969634941
BFC10;end;3.696845502136472;4.0;3.0;67.04227521994362
BOD01;end;2.70801280154532;2.3804761428476167;2.70801280154532;54.200246001901746
BOD02;end;4.0;2.70801280154532;3.696845502136472;72.22649560006818
BOD03;end;4.08248290463863;4.08248290463863;3.696845502136472;76.55499112838213
BOD04;end;2.70801280154532;2.3804761428476167;2.3804761428476167;42.38710495736488
BOD05;end;3.696845502136472;3.1091263510296048;3.4641016151377544;68.18846432254261
BOD06;end;3.4641016151377544;2.8284271247461903;3.4641016151377544;71.6147098483731
BOD07;end;4.0;3.696845502136472;3.696845502136472;70.71774883294857
BOD08;end;2.943920288775949;3.1091263510296048;2.3804761428476167;50.163067423487306
BOD09;end;3.0;2.943920288775949;4.0;68.17135273216553
