Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
ALS01;beginning;4.69041575982343;4.358898943540674;4.08248290463863;84.38996780818599
ALS02;beginning;3.1091263510296048;3.4641016151377544;3.4641016151377544;64.99743584685989
ALS03;beginning;4.358898943540674;3.696845502136472;4.0;84.24962907930218
ALS04;beginning;4.08248290463863;4.08248290463863;4.08248290463863;72.4568837309472
ALS05;beginning;3.4641016151377544;2.8284271247461903;3.1091263510296048;58.26948887139249
ALS06;beginning;4.358898943540674;3.696845502136472;3.366501646120693;68.668284770579
ALS07;beginning;3.696845502136472;3.1091263510296048;3.4641016151377544;65.20224944994868
ALS08;beginning;4.0;4.0;4.358898943540674;76.34352188190779
ALS09;beginning;4.0;4.358898943540674;4.358898943540674;78.24321056807422
ALS10;beginning;3.1091263510296048;2.943920288775949;3.1091263510296048;61.67387345275685
ALS11;beginning;3.696845502136472;4.358898943540674;3.4641016151377544;70.72246224974543
ANT01;beginning;4.08248290463863;4.358898943540674;4.08248290463863;79.94581498323306
ANT02;beginning;3.872983346207417;3.3166247903554;3.4641016151377544;54.29548784199291
BFC01;beginning;4.08248290463863;3.7859388972001824;4.08248290463863;79.74960814950754
BFC02;beginning;3.872983346207417;2.70801280154532;3.696845502136472;68.05390020662543
BFC03;beginning;4.08248290463863;2.8284271247461903;4.08248290463863;73.53230582539895
BFC04;beginning;4.0;4.358898943540674;3.4641016151377544;62.84637353632003
BFC05;beginning;3.696845502136472;3.366501646120693;3.696845502136472;69.92853494818836
BFC06;beginning;4.08248290463863;4.358898943540674;4.08248290463863;74.35276278211411
BFC07;beginning;3.366501646120693;2.516611478423583;3.366501646120693;60.41522986797286
BFC08;beginning;3.696845502136472;1.7320508075688772;3.1091263510296048;71.05631569396206
BFC09;beginning;3.696845502136472;2.516611478423583;3.1091263510296048;73.87602227155078
BFC10;beginning;2.70801280154532;2.160246899469287;2.70801280154532;60.80021929785012
BOD01;beginning;4.08248290463863;3.1091263510296048;3.1091263510296048;63.037026156590436
BOD02;beginning;3.559026084010437;3.872983346207417;3.1091263510296048;74.85764267372214
BOD03;beginning;4.08248290463863;4.08248290463863;3.7416573867739413;72.38784428341543
BOD04;beginning;3.7859388972001824;3.559026084010437;3.696845502136472;69.92615152192108
BOD05;beginning;3.366501646120693;3.1091263510296048;3.366501646120693;71.1734969399893
BOD06;beginning;4.08248290463863;3.696845502136472;2.943920288775949;71.50990607368092
BOD07;beginning;4.69041575982343;4.43471156521669;4.358898943540674;81.94917123843697
BOD08;beginning;3.696845502136472;3.4641016151377544;3.4641016151377544;59.87208587202108
BOD09;beginning;4.08248290463863;3.366501646120693;3.696845502136472;74.55423082115014
BOD10;beginning;3.366501646120693;2.70801280154532;3.0;59.045180441195484
BOD11;beginning;2.8284271247461903;2.8284271247461903;2.8284271247461903;50.56349144063003
BOD12;beginning;3.366501646120693;3.4641016151377544;3.1091263510296048;57.74945887192364
BOD13;beginning;3.366501646120693;3.1091263510296048;3.4641016151377544;61.57109711544857
BOD14;beginning;4.0;4.358898943540674;4.0;72.17109301283075
BOD15;beginning;3.4641016151377544;3.366501646120693;3.696845502136472;68.23733093647006
BOD16;beginning;4.08248290463863;3.0;3.696845502136472;67.78397057318689
BRE01;beginning;3.366501646120693;3.872983346207417;3.7859388972001824;71.06100665390737
BRE02;beginning;4.358898943540674;4.358898943540674;4.358898943540674;84.22390792801453
