Input.name;clip;Answer.Competence;Answer.Engagement;Answer.Persuasiveness;Answer.Global
ALS01;full;4.285714285714286;3.6000000000000005;4.0;82.55381461414557
ALS02;full;4.285714285714286;3.4615384615384612;3.829787234042554;87.60834119969105
ALS03;full;3.1578947368421053;1.8947368421052633;3.1578947368421053;80.53192115328036
ALS04;full;3.0;2.7692307692307696;3.3333333333333335;46.53524049507152
ALS05;full;3.1578947368421053;2.9032258064516134;3.0;54.1360294117647
ALS06;full;4.615384615384615;3.829787234042554;4.285714285714286;90.09949041494782
ALS07;full;4.0;4.0;4.285714285714286;65.56064557051238
ALS08;full;4.0;4.0;4.285714285714286;79.48475625483621
ALS09;full;4.615384615384615;4.615384615384615;4.090909090909091;92.01526717557252
ALS10;full;4.285714285714286;4.090909090909091;2.0689655172413794;76.40995459895746
ALS11;full;3.3333333333333335;3.3333333333333335;3.3333333333333335;66.8097822981544
ANT01;full;4.285714285714286;3.829787234042554;4.615384615384615;89.19238443631527
ANT02;full;4.615384615384615;3.1578947368421053;4.615384615384615;81.17407352724052
BFC01;full;3.6000000000000005;3.2727272727272734;3.6000000000000005;65.29995684074234
BFC02;full;4.615384615384615;4.999999999999999;2.142857142857143;92.97653734089863
BFC03;full;4.615384615384615;4.615384615384615;4.615384615384615;87.98137960220059
BFC04;full;3.829787234042554;4.285714285714286;4.285714285714286;72.51995438996579
BFC05;full;4.090909090909091;3.4615384615384612;3.829787234042554;84.72824845855217
BFC06;full;4.285714285714286;2.7692307692307696;3.8297872340425534;68.84750880724711
BFC07;full;4.615384615384615;4.285714285714286;4.285714285714286;88.54133635334088
BFC08;full;4.285714285714286;3.1578947368421053;3.4615384615384612;80.44317683194383
BFC09;full;4.285714285714286;4.285714285714286;3.829787234042554;84.74648141465174
BFC10;full;3.3333333333333335;3.1578947368421053;3.1578947368421053;80.3406037844865
BOD01;full;2.9032258064516134;3.1578947368421053;2.9032258064516134;60.025281544472534
BOD02;full;3.6000000000000005;3.8297872340425534;3.1578947368421053;85.63680192848534
BOD03;full;4.999999999999999;4.285714285714286;4.615384615384615;89.35579781962339
BOD04;full;4.285714285714286;4.285714285714286;3.829787234042554;78.74326750448834
BOD05;full;4.0;3.6000000000000005;3.272727272727273;80.29808084932625
BOD06;full;4.285714285714286;3.829787234042554;3.829787234042554;84.1429880843263
BOD07;full;4.615384615384615;4.615384615384615;4.285714285714286;89.35579781962339
BOD08;full;3.6000000000000005;3.272727272727273;3.6000000000000005;71.46714801444044
BOD09;full;4.999999999999999;4.615384615384615;4.615384615384615;93.63823273744283
BOD10;full;3.8297872340425534;4.615384615384615;3.8297872340425534;58.46069868995633
BOD11;full;2.9032258064516134;3.4615384615384612;2.9032258064516134;58.07529967921661
BOD12;full;4.615384615384615;4.615384615384615;2.0689655172413794;90.2097902097902
BOD13;full;3.1578947368421053;3.1578947368421053;3.1578947368421053;41.31560531840448
BOD14;full;4.0;3.0;4.285714285714286;83.63636363636364
BOD15;full;4.615384615384615;4.285714285714286;4.285714285714286;88.60103626943004
BOD16;full;2.9032258064516134;2.5;3.8297872340425534;35.596412556053814
BRE01;full;4.615384615384615;4.090909090909091;4.615384615384615;65.73033707865169
BRE02;full;4.615384615384615;4.615384615384615;4.615384615384615;88.69696461512662
BRE03;full;4.615384615384615;4.615384615384615;4.615384615384615;99.32432432432432
BRE04;full;4.999999999999999;4.615384615384615;4.999999999999999;94.14506805892223
BRE05;full;4.615384615384615;4.285714285714286;4.285714285714286;76.89873417721519
BRE06;full;4.285714285714286;3.0;3.272727272727273;73.14354727398207
BRE07;full;4.090909090909091;2.7692307692307696;3.272727272727273;68.34716017868539
BRE08;full;4.285714285714286;4.090909090909091;4.285714285714286;86.47686832740213
BRE09;full;4.615384615384615;4.615384615384615;4.285714285714286;89.58162428219852
BRE10;full;4.285714285714286;4.285714285714286;4.285714285714286;82.19059524954322
BRE11;full;3.1578947368421053;3.829787234042554;3.1578947368421053;62.11276123916404
BRE12;full;4.999999999999999;4.090909090909091;4.999999999999999;96.42857142857143
BRE13;full;4.999999999999999;2.7692307692307696;4.0;75.93961087697015
BRE14;full;3.6000000000000005;2.9032258064516134;3.0;66.33890762936912
BRE15;full;4.285714285714286;4.285714285714286;3.829787234042554;77.35368956743002
BRE16;full;4.285714285714286;4.285714285714286;3.829787234042554;77.1821113738981
CFE01;full;4.615384615384615;3.8297872340425534;4.285714285714286;88.92589508742712
CFE02;full;3.2727272727272734;3.6000000000000005;3.8297872340425534;68.22580645161291
CFE03;full;4.285714285714286;4.285714285714286;3.829787234042554;80.96824774598197
CFE04;full;3.333333333333333;3.0;4.090909090909091;60.963761018609205
CFE05;full;4.090909090909091;4.615384615384615;3.8297872340425534;68.05111821086261
CFE06;full;4.285714285714286;4.615384615384615;4.0;84.76067270375162
CFE07;full;3.333333333333333;3.8297872340425534;4.285714285714286;81.76597272074659
CFE08;full;3.6000000000000005;3.6000000000000005;3.6000000000000005;69.32166301969366
CFE09;full;3.8297872340425534;3.1578947368421053;3.3333333333333335;68.34152883325883
CFE10;full;4.615384615384615;4.090909090909091;3.8297872340425534;72.88478967852002
CFE11;full;4.999999999999999;4.615384615384615;4.615384615384615;99.32432432432432
CVL01;full;4.285714285714286;4.285714285714286;4.090909090909091;92.11524309089486
CVL02;full;3.3333333333333335;3.3333333333333335;1.7647058823529411;70.05988023952095
CVL03;full;3.829787234042554;3.829787234042554;4.285714285714286;76.32301430025173
CVL04;full;4.615384615384615;4.615384615384615;4.615384615384615;95.80014482259232
GRE01;full;3.8297872340425534;3.6000000000000005;3.6000000000000005;73.14139177060264
